SlNo,BookTitle,BookAuthor,BookOriginalPrice,BookNewPrice
242;"তিন নাবিক (মাহাথির মোহাম্মদ, এরদোগান, ইমরান খান)";"আলফাজ আনাম (সাংবাদিক)";"TK. 160";"TK. 112"
243;"এ সিক্রেট রিভিলড";"ক্রিস্টোফার সি ডয়েল";"TK. 150";"TK. 113"
244;"প্রাইমারি গণিত অলিম্পিয়াড";"আমজাদ হোসেন মামুন";"TK. 270";"TK. 203"
245;"কিছু মেঘ নদী হোক";"ফারহানা কলি";"TK. 260";"TK. 195"
246;"চেহেল সেতুন";"হাসান হামিদ";"TK. 160";"TK. 120"
247;"ভাসানীর ভারত প্রবাস";"সৈয়দ আবুল মকসুদ";"TK. 250";"TK. 188"
248;"হরর কাহিনী : ওখানে কে?, পিশাচী";"অনীশ দাস অপু";"TK. 129";"TK. 97"
249;"মগ্ন অপরাহ্ণ";"মোস্তাফিজুর রহমান টিটু";"TK. 250";"TK. 188"
250;"লার্ন লিডারশিপ (ফ্রম দ্য গ্লোবাল লিডারশিপ গুরু)";"মোঃ মাছুম চৌধুরী";"TK. 300";"TK. 225"
251;"নদীর নাম ভেড়ামোহনা";"রুমা মোদক";"TK. 222";"TK. 167"
252;"ব্রেইনফ্লুয়েন্স : দ্য সাইকোলজি অব মার্কেটিং";"মুনতাসির মাহদী";"TK. 250";"TK. 188"
253;"দুর্জয় ১৪: রাক্ষস";"তৌহিদুল ইকবাল সম্পদ";"TK. 135";"TK. 101"
254;"দিশারি";"মোঃ বাখের আলী শিকদার আল আহসানী";"TK. 200";"TK. 150"
255;"আমাদের মহাজাগতিক পরিচয়";"আহমাদ মোস্তফা কামাল";"TK. 220";"TK. 165"
256;"তুমিও পারবে সৈনিক হতে";"মেজর মোঃ দেলোয়ার হোসেন (ডেল এইচ খান) ";"TK. 200";"TK. 150"
257;"চমৎকার পদার্থবিজ্ঞান";"রাসেল ইব্রাহীম ";"TK. 200";"TK. 150"
258;"মহাজাগতিক প্রাণের খোঁজে";"এমরান আহমেদ";"TK. 150";"TK. 113"
259;"নিউজিল্যান্ড দুঃস্বপ্নের আগে ও পরে";"উৎপল শুভ্র";"TK. 260";"TK. 195"
260;"কৌটিলীয় অর্থশাস্ত্র -অখণ্ড সংস্করণ";"ড. রাধাগোবিন্দ বসাক";"TK. 600";"TK. 450"
261;"ফেসবুক ট্রায়াঙ্গল";"রাহমাতুন নোমান";"TK. 135";"TK. 101"
262;"শিশিলিন কিশোর গোয়েন্দা: খুলি বাবা";"মোশতাক আহমেদ";"TK. 200";"TK. 150"
263;"ইসলাম ও জ্ঞান";"প্রফেসর ড. নাজমুদ্দিন এরবাকান";"TK. 35";"TK. 35"
264;"নারী সুফিদের জীবনকথা";"শায়খ আবু আব্দুর রহমান সুলামি";"TK. 220";"TK. 165"
265;"নেভারহোয়্যার";"নিল গেইম্যান";"TK. 320";"TK. 224"
266;"নান্দনিক উপস্থাপনা ও সাফল্য লাভের উপায়";"মোঃ জাকির হোসেন";"TK. 200";"TK. 140"
267;"রাধেয়";"মাহমুদুর রহমান-২";"TK. 250";"TK. 188"
268;"গুনিন";"মোঃ সাইফুর রহমান";"TK. 275";"TK. 206"
269;"হাজার গানে হৃদয়ের স্বরলিপি";"তাওহীদুল ইসলাম";"TK. 650";"TK. 455"
270;"দাদু একটা গল্প বলো ";"ইয়াহইয়া ইউসুফ নদভী";"TK. 640";"TK. 480"
271;"আ ফ্যালকন ফ্লাইজ (১ম খণ্ড)";"উইলবার স্মিথ";"TK. 450";"TK. 315"
272;"দ্য ক্লাব দ্যুমা";"আরতুরো পেরেজ-রেভেরতে";"TK. 470";"TK. 329"
273;"বিয়ে করিয়ে দিন";"মুহাম্মাদ শাকিল হোসাইন";"TK. 60";"TK. 60"
274;"কালকের আন্দোলন আজকের আন্দোলন";"অনুপম দেবাশীষ রায়";"TK. 360";"TK. 270"
275;"অন্ধ জাদুকর";"শরীফুল হাসান";"TK. 320";"TK. 224"
276;" মুঘল ভারতের ইতিহাস";"মোহাম্মদ ছিদ্দিকুর রহমান খান";"TK. 480";"TK. 360"
277;"দ্য ডার্ক ডেভিল";"মো: খালিদ হাসান";"TK. 220";"TK. 165"
278;"মারুফ-৫ গুপ্তসংঘ";"তৌহিদুল ইকবাল সম্পদ";"TK. 200";"TK. 150"
279;"কবিতাসমগ্র";"হেলাল হাফিজ";"TK. 360";"TK. 270"
280;"ফ্রাঙ্কেনস্টাইন ";"মেরি শেলি";"TK. 150";"TK. 113"
281;"আছে কোন অভিযাত্রি?";"শাইখ আব্দুল মালিক আল কাসিম";"TK. 124";"TK. 93"
282;"উইণ্ডস অব হেভেন";"পার্ল এস বাক";"TK. 111";"TK. 83"
283;"বৃষ্টি সবার জন্যই পড়ে তবে ভিজে কেউ কেউ";"ইকবাল বাহার";"TK. 160";"TK. 120"
284;"রাষ্ট্র ও ভাবাদর্শ";"লুই আলথুসার";"TK. 200";"TK. 150"
285;"সিক্স ইজি পিসেস";"রিচার্ড পি. ফাইনম্যান";"TK. 400";"TK. 300"
286;"এক শিশি আতর";"প্রকৌ. আমিনুল ইসলাম";"TK. 180";"TK. 135"
287;"দ্য স্টোরি অব মাইক্রোসফট";"নেল মুসোলফ";"TK. 160";"TK. 120"
288;"আত্মপরিচয়ের সন্ধানে ";"এবনে গোলাম সামাদ";"TK. 450";"TK. 338"
289;"বুক পকেটের গল্প";"মুহাম্মদ কামাল হোসেন";"TK. 180";"TK. 135"
290;"ডিজিটাল মার্কেটিংয়ে হাতেখড়ি";"মুনতাসির মাহদী";"TK. 240";"TK. 180"
291;"কুকিং স্টুডিও";"উম্মি সেলিম";"TK. 600";"TK. 450"
292;"ভ্রমণ যাত্রা";"তৌহিদ আফ্রিদি";"TK. 200";"TK. 150"
293;"ত্রি   ";"সুরভী হাসনীন";"TK. 320";"TK. 240"
294;"তোমার কথা বলিতে ব্যাকুল";"তানভীর তারেক";"TK. 300";"TK. 225"
295;"মতিচূর (প্রথম ও দ্বিতীয় খণ্ড)";"বেগম রোকেয়া সাখাওয়াত হোসেন";"TK. 275";"TK. 206"
296;"হোয়াই ডিডন’ট দে আস্ক ইভান্স? অ্যান্ড আদার স্টোরিজ";"আগাথা ক্রিস্টি";"TK. 440";"TK. 308"
297;"সব ভুতুড়ে, ভুতুড়ে ছায়া, প্রেতজগৎ";"ইশতিয়াক হাসান";"TK. 177";"TK. 133"
298;"দ্য সিনার";"টেস গেরিটসেন";"TK. 440";"TK. 308"
299;"মানবাধিকার";"আসিফ নজরুল ";"TK. 200";"TK. 150"
300;"অক্টোবর রেইন";"ওয়াসিকা নুযহাত";"TK. 650";"TK. 488"
301;"মাসুদ রানা-৪৬৩ : ছায়াঘাতক";"কাজী আনোয়ার হোসেন";"TK. 155";"TK. 116"
302;"ছোটদের ঈমান সিরিজ";"সমর্পণ টিম";"TK. 960";"TK. 652"
303;"বিজনপুরে যেতে মানা";"তাশফিকাল সামি";"TK. 300";"TK. 225"
304;"মানবতার মা শেখ হাসিনা";"রবীন্দ্র গোপ";"TK. 750";"TK. 563"
305;"ব্লাকসান সোসাইটি ক্রাইস্টচার্চ (নিউজিল্যান্ড) মুসলিম হত্যার নেপথ্যে";"কাজী ম্যাক";"TK. 350";"TK. 245"
306;"প্রাচ্য ও পাশ্চাত্য দর্শনের ইতিহাস (প্রথম খণ্ড: প্রথম ভাগ)";"হুমায়ুন কবির";"TK. 500";"TK. 375"
307;"কম্পিউটার এর সহজ পাঠ";"মো. আব্দুল হান্নান";"TK. 150";"TK. 90"
308;"মৃত্যু পরোয়ানা";"ইসমাইল আরমান";"TK. 148";"TK. 111"
309;"মেসমেট (সাইকোলজিক্যাল থ্রিলার)";"পলাশ পুরকায়স্থ";"TK. 230";"TK. 173"
310;"ওয়ান শট (জ্যাক রিচার সিরিজ)";"লী চাইল্ড";"TK. 400";"TK. 300"
311;"লেখাপড়া শেখার সহজ কৌশল";"ড. আব্দুর রহমান রাফাত পাশা রহ.";"TK. 100";"TK. 65"
312;"নিহির ভালোবাসা ";"মোশতাক আহমেদ";"TK. 300";"TK. 225"
313;"আলিম ও স্বৈরশাসক";"ড. ইউসুফ আল কারযাভী";"TK. 96";"TK. 72"
314;"যেখানে সীমান্ত তোমার আমার ";"মারিয়া কবির";"TK. 500";"TK. 375"
315;"বিড়ালাক্ষী";"মনোয়ারুল ইসলাম";"TK. 290";"TK. 218"
316;"ফিজিক্স অলিম্পিয়াড প্রশ্নপত্র ও সমাধান সংকলন- ৩য় খণ্ড, হায়ার-সেকেন্ডারি";"ফয়েজ আহাম্মদ জাহাঙ্গীর মাসুদ ";"TK. 550";"TK. 413"
317;"কোরআন বোঝার মজা ";"আব্দুল্লাহ আল মাসুদ";"TK. 242";"TK. 182"
318;"কালিমাখা কিছু প্রজাপতি";"রিজন আহমেদ ";"TK. 200";"TK. 150"
319;"দুর্গম পথের যাত্রী";"আসাদ বিন হাফিজ";"TK. 270";"TK. 189"
320;"বাসুদেব শ্রীকৃষ্ণ";"সম্পদ দাশ";"TK. 350";"TK. 210"
321;"মোসাদ ‘র’ ও অন্যান্য";"মুহসিন আব্দুল্লাহ";"TK. 600";"TK. 378"
322;"এমিলির চোখ (কিশোর থ্রিলার: অয়ন-জিমি)";"ইসমাইল আরমান";"TK. 80";"TK. 60"
323;"দ্য অ্যাডভেঞ্চারস অব হাকলবেরি ফিন";"মার্ক টোয়েন";"TK. 150";"TK. 113"
324;"Captain Kathal Vs The Molom Party -01";"সামির আসরান রহমান";"TK. 130";"TK. 130"
325;"আমস্টারডাম ডায়েরি এবং অন্যান্য";"শাহাদুজ্জামান";"TK. 250";"TK. 188"
326;"উইঘুরের কান্না";"মুহসিন আব্দুল্লাহ";"TK. 264";"TK. 198"
327;"স্কারামুশ";"রাফায়েল সাবাতিনি ";"TK. 146";"TK. 110"
328;"সমুদ্রগামিনী";"শাহমুব জুয়েল";"TK. 220";"TK. 165"
329;"তৃষ্ণা";"মিশু মনি";"TK. 300";"TK. 225"
330;"বেদনার রেস্তোরাঁ";"মতিউর রহমান রিয়াদ";"TK. 180";"TK. 135"
331;"মিসটেক : ইংরেজীতে আমার যত ভুল";"জেসমিন চৌধুরী";"TK. 290";"TK. 218"
332;"ইলিন";"মোশতাক আহমেদ";"TK. 250";"TK. 188"
333;"ডিগবাজি";"আদনান মুকিত";"TK. 280";"TK. 210"
334;"আশ্চর্য ২ ";"কমিক্স ডাইজেস্ট";"TK. 180";"TK. 135"
335;"দ্য ওয়ে অভ দ্য স্পিরিট";"হেনরি রাইডার হ্যাগার্ড";"TK. 92";"TK. 69"
336;"চন্দ্রহাস";"সৌরভ চক্রবর্তী";"TK. 300";"TK. 210"
